   1 0.489012E+02 0.423598E+03 0.000000E+00 0.301752E+03 0.151644E+01 0.708657E+00 0.101861E+06 0.164142E-01
   2 0.183388E+02 0.419186E+03 0.000000E+00 0.300879E+03 0.119361E+01 0.125112E+01 0.101868E+06 0.165527E-01
   3 0.305698E+01 0.414934E+03 0.000000E+00 0.300054E+03 0.980561E+00 0.169089E+01 0.101877E+06 0.166634E-01
   4 0.000000E+00 0.411108E+03 0.000000E+00 0.299283E+03 0.892984E+00 0.201331E+01 0.101888E+06 0.167421E-01
   5 0.000000E+00 0.408138E+03 0.000000E+00 0.298573E+03 0.946561E+00 0.220370E+01 0.101901E+06 0.167849E-01
   6 0.000000E+00 0.406290E+03 0.000000E+00 0.297930E+03 0.115698E+01 0.224739E+01 0.101916E+06 0.167878E-01
   7 0.000000E+00 0.405225E+03 0.000000E+00 0.297362E+03 0.153991E+01 0.212970E+01 0.101934E+06 0.167467E-01
   8 0.000000E+00 0.404258E+03 0.000000E+00 0.296880E+03 0.209540E+01 0.184826E+01 0.101955E+06 0.166636E-01
   9 0.000000E+00 0.403140E+03 0.000000E+00 0.296520E+03 0.276083E+01 0.144979E+01 0.101977E+06 0.165633E-01
  10 0.000000E+00 0.402148E+03 0.000000E+00 0.296321E+03 0.345795E+01 0.993287E+00 0.101999E+06 0.164766E-01
  11 0.542918E+01 0.401502E+03 0.000000E+00 0.296324E+03 0.410850E+01 0.537763E+00 0.102019E+06 0.164341E-01
  12 0.240471E+02 0.401350E+03 0.000000E+00 0.296568E+03 0.463423E+01 0.142221E+00 0.102036E+06 0.164666E-01
  13 0.658015E+02 0.402286E+03 0.154023E-03 0.297094E+03 0.495686E+01 -.134332E+00 0.102048E+06 0.166049E-01
  14 0.128882E+03 0.405128E+03 0.154023E-03 0.297918E+03 0.502160E+01 -.250435E+00 0.102054E+06 0.168649E-01
  15 0.199898E+03 0.409978E+03 0.154023E-03 0.298964E+03 0.486743E+01 -.234794E+00 0.102054E+06 0.172039E-01
  16 0.264567E+03 0.415781E+03 0.154023E-03 0.300132E+03 0.455678E+01 -.133660E+00 0.102048E+06 0.175646E-01
  17 0.347577E+03 0.420830E+03 0.154023E-03 0.301324E+03 0.415208E+01 0.671759E-02 0.102034E+06 0.178895E-01
  18 0.509580E+03 0.423874E+03 0.154023E-03 0.302439E+03 0.371577E+01 0.140088E+00 0.102015E+06 0.181213E-01
  19 0.706625E+03 0.425079E+03 0.000000E+00 0.303377E+03 0.331028E+01 0.220202E+00 0.101989E+06 0.182026E-01
  20 0.791244E+03 0.425569E+03 0.000000E+00 0.304057E+03 0.298635E+01 0.214778E+00 0.101958E+06 0.180941E-01
  21 0.723847E+03 0.425964E+03 0.000000E+00 0.304469E+03 0.274793E+01 0.147415E+00 0.101922E+06 0.178291E-01
  22 0.577870E+03 0.426032E+03 0.000000E+00 0.304620E+03 0.258729E+01 0.556771E-01 0.101886E+06 0.174592E-01
  23 0.403577E+03 0.425590E+03 0.000000E+00 0.304517E+03 0.249670E+01 -.228670E-01 0.101852E+06 0.170357E-01
  24 0.230126E+03 0.424717E+03 0.000000E+00 0.304167E+03 0.246842E+01 -.506512E-01 0.101822E+06 0.166103E-01
  25 0.964488E+02 0.423098E+03 0.000000E+00 0.303579E+03 0.249471E+01 0.989128E-02 0.101799E+06 0.162343E-01
  26 0.253811E+02 0.420081E+03 0.000000E+00 0.302768E+03 0.256791E+01 0.178945E+00 0.101786E+06 0.159491E-01
  27 0.305146E+01 0.415557E+03 0.000000E+00 0.301794E+03 0.268068E+01 0.407165E+00 0.101782E+06 0.157553E-01
  28 0.000000E+00 0.410313E+03 0.000000E+00 0.300722E+03 0.282572E+01 0.627823E+00 0.101787E+06 0.156432E-01
  29 0.000000E+00 0.405529E+03 0.000000E+00 0.299621E+03 0.299576E+01 0.774194E+00 0.101800E+06 0.156033E-01
  30 0.000000E+00 0.401981E+03 0.000000E+00 0.298557E+03 0.318354E+01 0.779549E+00 0.101820E+06 0.156260E-01
  31 0.000000E+00 0.399550E+03 0.000000E+00 0.297599E+03 0.338175E+01 0.577161E+00 0.101847E+06 0.157017E-01
  32 0.000000E+00 0.397602E+03 0.000000E+00 0.296810E+03 0.358136E+01 0.126458E+00 0.101880E+06 0.158157E-01
  33 0.000000E+00 0.395896E+03 0.000000E+00 0.296245E+03 0.376622E+01 -.508514E+00 0.101916E+06 0.159325E-01
  34 0.000000E+00 0.394739E+03 0.000000E+00 0.295954E+03 0.391840E+01 -.123755E+01 0.101951E+06 0.160117E-01
  35 0.530421E+01 0.394384E+03 0.000000E+00 0.295988E+03 0.402000E+01 -.197046E+01 0.101982E+06 0.160126E-01
  36 0.237524E+02 0.394951E+03 0.000000E+00 0.296397E+03 0.405308E+01 -.261702E+01 0.102006E+06 0.158948E-01
  37 0.653643E+02 0.396890E+03 0.725852E-04 0.297233E+03 0.399974E+01 -.308705E+01 0.102020E+06 0.156177E-01
  38 0.128389E+03 0.400823E+03 0.725852E-04 0.298509E+03 0.384830E+01 -.331555E+01 0.102021E+06 0.151624E-01
  39 0.199421E+03 0.406714E+03 0.725852E-04 0.300099E+03 0.361214E+01 -.333840E+01 0.102009E+06 0.145969E-01
  40 0.264149E+03 0.413416E+03 0.725852E-04 0.301837E+03 0.331087E+01 -.321669E+01 0.101988E+06 0.140109E-01
  41 0.347222E+03 0.419073E+03 0.725852E-04 0.303561E+03 0.296412E+01 -.301151E+01 0.101958E+06 0.134938E-01
  42 0.509249E+03 0.422326E+03 0.725852E-04 0.305107E+03 0.259151E+01 -.278394E+01 0.101921E+06 0.131355E-01
  43 0.706305E+03 0.423494E+03 0.000000E+00 0.306310E+03 0.221266E+01 -.259508E+01 0.101880E+06 0.130255E-01
  44 0.790980E+03 0.423999E+03 0.000000E+00 0.307041E+03 0.184901E+01 -.249103E+01 0.101836E+06 0.132205E-01
  45 0.723672E+03 0.424445E+03 0.000000E+00 0.307303E+03 0.152922E+01 -.245794E+01 0.101791E+06 0.136449E-01
  46 0.577754E+03 0.423890E+03 0.000000E+00 0.307132E+03 0.128377E+01 -.246699E+01 0.101749E+06 0.141904E-01
  47 0.403473E+03 0.420880E+03 0.000000E+00 0.306566E+03 0.114314E+01 -.248934E+01 0.101711E+06 0.147483E-01
  48 0.230015E+03 0.414727E+03 0.000000E+00 0.305643E+03 0.113782E+01 -.249617E+01 0.101681E+06 0.152103E-01
  49 0.963573E+02 0.406088E+03 0.000000E+00 0.304398E+03 0.129828E+01 -.245864E+01 0.101660E+06 0.154679E-01
  50 0.253372E+02 0.396422E+03 0.000000E+00 0.302883E+03 0.163425E+01 -.235893E+01 0.101651E+06 0.154452E-01
  51 0.304248E+01 0.386918E+03 0.000000E+00 0.301198E+03 0.207244E+01 -.222326E+01 0.101653E+06 0.151970E-01
  52 0.000000E+00 0.378537E+03 0.000000E+00 0.299459E+03 0.251884E+01 -.208885E+01 0.101663E+06 0.148106E-01
  53 0.000000E+00 0.372804E+03 0.000000E+00 0.297780E+03 0.287939E+01 -.199293E+01 0.101680E+06 0.143733E-01
  54 0.000000E+00 0.370958E+03 0.000000E+00 0.296276E+03 0.306007E+01 -.197271E+01 0.101702E+06 0.139726E-01
  55 0.000000E+00 0.372062E+03 0.000000E+00 0.295061E+03 0.296685E+01 -.206541E+01 0.101728E+06 0.136957E-01
  56 0.000000E+00 0.373619E+03 0.000000E+00 0.294231E+03 0.254201E+01 -.229300E+01 0.101755E+06 0.136042E-01
  57 0.000000E+00 0.374376E+03 0.000000E+00 0.293804E+03 0.187317E+01 -.261639E+01 0.101781E+06 0.136566E-01
  58 0.000000E+00 0.375089E+03 0.000000E+00 0.293778E+03 0.108425E+01 -.298121E+01 0.101805E+06 0.137854E-01
  59 0.517632E+01 0.376805E+03 0.000000E+00 0.294150E+03 0.299184E+00 -.333311E+01 0.101824E+06 0.139232E-01
  60 0.234491E+02 0.379867E+03 0.000000E+00 0.294920E+03 -.358098E+00 -.361773E+01 0.101837E+06 0.140025E-01
  61 0.649122E+02 0.384403E+03 0.162919E-04 0.296085E+03 -.763665E+00 -.378072E+01 0.101840E+06 0.139561E-01
  62 0.127878E+03 0.390579E+03 0.162919E-04 0.297620E+03 -.828528E+00 -.378436E+01 0.101832E+06 0.137408E-01
  63 0.198924E+03 0.398144E+03 0.162919E-04 0.299403E+03 -.603466E+00 -.365749E+01 0.101815E+06 0.134116E-01
  64 0.263712E+03 0.405977E+03 0.162919E-04 0.301289E+03 -.174202E+00 -.344560E+01 0.101789E+06 0.130477E-01
  65 0.313108E+03 0.412215E+03 0.162919E-04 0.303132E+03 0.373542E+00 -.319418E+01 0.101756E+06 0.127284E-01
  66 0.341970E+03 0.415504E+03 0.162919E-04 0.304788E+03 0.954044E+00 -.294872E+01 0.101717E+06 0.125330E-01
  67 0.347616E+03 0.416455E+03 0.239081E-04 0.306111E+03 0.148158E+01 -.275469E+01 0.101673E+06 0.125408E-01
  68 0.329539E+03 0.416997E+03 0.239081E-04 0.306986E+03 0.188895E+01 -.264246E+01 0.101626E+06 0.128044E-01
  69 0.289373E+03 0.418030E+03 0.239081E-04 0.307411E+03 0.218300E+01 -.258182E+01 0.101579E+06 0.132700E-01
  70 0.231027E+03 0.418684E+03 0.239081E-04 0.307418E+03 0.238910E+01 -.252741E+01 0.101535E+06 0.138573E-01
  71 0.163134E+03 0.417671E+03 0.239081E-04 0.307036E+03 0.253261E+01 -.243391E+01 0.101498E+06 0.144858E-01
  72 0.992046E+02 0.414419E+03 0.239081E-04 0.306295E+03 0.263891E+01 -.225596E+01 0.101471E+06 0.150751E-01
  73 0.493944E+02 0.409130E+03 0.000000E+00 0.305224E+03 0.273336E+01 -.194822E+01 0.101457E+06 0.155450E-01
  74 0.173810E+02 0.402410E+03 0.000000E+00 0.303867E+03 0.283541E+01 -.148774E+01 0.101459E+06 0.158343E-01
  75 0.303003E+01 0.394986E+03 0.000000E+00 0.302322E+03 0.294083E+01 -.941161E+00 0.101474E+06 0.159604E-01
  76 0.000000E+00 0.387978E+03 0.000000E+00 0.300701E+03 0.303946E+01 -.397493E+00 0.101498E+06 0.159597E-01
  77 0.000000E+00 0.383204E+03 0.000000E+00 0.299115E+03 0.312115E+01 0.542397E-01 0.101526E+06 0.158690E-01
  78 0.000000E+00 0.381999E+03 0.000000E+00 0.297677E+03 0.317575E+01 0.325013E+00 0.101555E+06 0.157248E-01
  79 0.000000E+00 0.383386E+03 0.000000E+00 0.296498E+03 0.319311E+01 0.325806E+00 0.101582E+06 0.155637E-01
  80 0.000000E+00 0.384836E+03 0.000000E+00 0.295670E+03 0.316748E+01 0.153549E-02 0.101602E+06 0.154183E-01
  81 0.000000E+00 0.385144E+03 0.000000E+00 0.295206E+03 0.311074E+01 -.567121E+00 0.101616E+06 0.153045E-01
  82 0.000000E+00 0.385240E+03 0.000000E+00 0.295097E+03 0.303917E+01 -.126555E+01 0.101628E+06 0.152345E-01
  83 0.504599E+01 0.386467E+03 0.000000E+00 0.295336E+03 0.296907E+01 -.197912E+01 0.101638E+06 0.152199E-01
  84 0.231382E+02 0.389397E+03 0.000000E+00 0.295917E+03 0.291672E+01 -.259323E+01 0.101650E+06 0.152729E-01
  85 0.644459E+02 0.394076E+03 0.107708E-03 0.296830E+03 0.289841E+01 -.299325E+01 0.101663E+06 0.154053E-01
  86 0.127348E+03 0.400350E+03 0.107708E-03 0.298050E+03 0.292598E+01 -.309766E+01 0.101681E+06 0.156201E-01
  87 0.198409E+03 0.407772E+03 0.107708E-03 0.299475E+03 0.299348E+01 -.295728E+01 0.101699E+06 0.158839E-01
  88 0.263257E+03 0.415355E+03 0.107708E-03 0.300982E+03 0.309054E+01 -.265603E+01 0.101715E+06 0.161544E-01
  89 0.346452E+03 0.421565E+03 0.107708E-03 0.302452E+03 0.320677E+01 -.227782E+01 0.101724E+06 0.163893E-01
  90 0.508505E+03 0.425174E+03 0.107708E-03 0.303762E+03 0.333178E+01 -.190657E+01 0.101723E+06 0.165464E-01
  91 0.705539E+03 0.426390E+03 0.000000E+00 0.304792E+03 0.345518E+01 -.162619E+01 0.101708E+06 0.165832E-01
  92 0.790289E+03 0.426510E+03 0.000000E+00 0.305448E+03 0.356430E+01 -.150199E+01 0.101678E+06 0.164722E-01
  93 0.723130E+03 0.426347E+03 0.000000E+00 0.305748E+03 0.363728E+01 -.152479E+01 0.101637E+06 0.162446E-01
  94 0.577307E+03 0.425882E+03 0.000000E+00 0.305737E+03 0.364996E+01 -.166682E+01 0.101594E+06 0.159465E-01
  95 0.403035E+03 0.425260E+03 0.000000E+00 0.305459E+03 0.357820E+01 -.190031E+01 0.101555E+06 0.156237E-01
  96 0.229585E+03 0.424832E+03 0.000000E+00 0.304961E+03 0.339784E+01 -.219746E+01 0.101527E+06 0.153224E-01
  97 0.960361E+02 0.424176E+03 0.000000E+00 0.304286E+03 0.308472E+01 -.253052E+01 0.101519E+06 0.150884E-01
  98 0.251925E+02 0.422207E+03 0.000000E+00 0.303477E+03 0.262682E+01 -.287437E+01 0.101534E+06 0.149539E-01
  99 0.301409E+01 0.418453E+03 0.000000E+00 0.302564E+03 0.206056E+01 -.321468E+01 0.101570E+06 0.148959E-01
 100 0.000000E+00 0.413467E+03 0.000000E+00 0.301572E+03 0.143450E+01 -.353978E+01 0.101618E+06 0.148773E-01
 101 0.000000E+00 0.408047E+03 0.000000E+00 0.300527E+03 0.797186E+00 -.383800E+01 0.101674E+06 0.148612E-01
 102 0.000000E+00 0.402626E+03 0.000000E+00 0.299457E+03 0.197167E+00 -.409767E+01 0.101731E+06 0.148107E-01
 103 0.000000E+00 0.397297E+03 0.000000E+00 0.298385E+03 -.317006E+00 -.430714E+01 0.101782E+06 0.146888E-01
 104 0.000000E+00 0.392108E+03 0.000000E+00 0.297350E+03 -.709803E+00 -.445947E+01 0.101822E+06 0.144700E-01
 105 0.000000E+00 0.387283E+03 0.000000E+00 0.296431E+03 -.997778E+00 -.456663E+01 0.101852E+06 0.141737E-01
 106 0.000000E+00 0.383102E+03 0.000000E+00 0.295716E+03 -.121051E+01 -.464533E+01 0.101875E+06 0.138311E-01
 107 0.952891E+01 0.379671E+03 0.000000E+00 0.295297E+03 -.137756E+01 -.471228E+01 0.101893E+06 0.134729E-01
 108 0.529182E+02 0.377183E+03 0.000000E+00 0.295263E+03 -.152851E+01 -.478418E+01 0.101908E+06 0.131301E-01
 109 0.157161E+03 0.376400E+03 0.000000E+00 0.295703E+03 -.169293E+01 -.487773E+01 0.101923E+06 0.128336E-01
 110 0.316314E+03 0.378271E+03 0.000000E+00 0.296663E+03 -.189195E+01 -.500393E+01 0.101939E+06 0.126060E-01
 111 0.494691E+03 0.382796E+03 0.000000E+00 0.298004E+03 -.211281E+01 -.515091E+01 0.101956E+06 0.124359E-01
 112 0.656962E+03 0.388411E+03 0.000000E+00 0.299545E+03 -.233434E+01 -.530108E+01 0.101971E+06 0.123037E-01
 113 0.780853E+03 0.392508E+03 0.000000E+00 0.301102E+03 -.253534E+01 -.543686E+01 0.101983E+06 0.121896E-01
 114 0.853416E+03 0.393160E+03 0.000000E+00 0.302494E+03 -.269461E+01 -.554066E+01 0.101990E+06 0.120738E-01
 115 0.867896E+03 0.390868E+03 0.000000E+00 0.303537E+03 -.279097E+01 -.559490E+01 0.101990E+06 0.119367E-01
 116 0.822990E+03 0.387828E+03 0.000000E+00 0.304090E+03 -.281078E+01 -.558568E+01 0.101983E+06 0.117625E-01
 117 0.722761E+03 0.385244E+03 0.000000E+00 0.304173E+03 -.277070E+01 -.551391E+01 0.101971E+06 0.115512E-01
 118 0.576974E+03 0.382448E+03 0.000000E+00 0.303849E+03 -.269495E+01 -.538417E+01 0.101958E+06 0.113066E-01
 119 0.402700E+03 0.378388E+03 0.000000E+00 0.303181E+03 -.260774E+01 -.520104E+01 0.101947E+06 0.110329E-01
 120 0.229266E+03 0.372777E+03 0.000000E+00 0.302229E+03 -.253328E+01 -.496913E+01 0.101942E+06 0.107338E-01
 121 0.958058E+02 0.365978E+03 0.000000E+00 0.301056E+03 -.249580E+01 -.469302E+01 0.101947E+06 0.104133E-01
 122 0.250916E+02 0.358553E+03 0.000000E+00 0.299723E+03 -.251579E+01 -.437764E+01 0.101964E+06 0.100783E-01
 123 0.299467E+01 0.350983E+03 0.000000E+00 0.298290E+03 -.259888E+01 -.402926E+01 0.101991E+06 0.974644E-02
 124 0.000000E+00 0.343740E+03 0.000000E+00 0.296814E+03 -.274699E+01 -.365450E+01 0.102026E+06 0.943859E-02
 125 0.000000E+00 0.337455E+03 0.000000E+00 0.295355E+03 -.296202E+01 -.325996E+01 0.102065E+06 0.917541E-02
 126 0.000000E+00 0.332631E+03 0.000000E+00 0.293970E+03 -.324588E+01 -.285227E+01 0.102106E+06 0.897761E-02
 127 0.000000E+00 0.329091E+03 0.000000E+00 0.292718E+03 -.360050E+01 -.243803E+01 0.102146E+06 0.886587E-02
 128 0.000000E+00 0.326193E+03 0.000000E+00 0.291655E+03 -.401915E+01 -.202850E+01 0.102183E+06 0.885156E-02
 129 0.000000E+00 0.323708E+03 0.000000E+00 0.290833E+03 -.446063E+01 -.165347E+01 0.102215E+06 0.890864E-02
 130 0.000000E+00 0.322178E+03 0.000000E+00 0.290299E+03 -.487512E+01 -.134740E+01 0.102243E+06 0.900171E-02
 131 0.934414E+01 0.322465E+03 0.000000E+00 0.290102E+03 -.521279E+01 -.114473E+01 0.102266E+06 0.909538E-02
 132 0.523335E+02 0.325061E+03 0.000000E+00 0.290291E+03 -.542381E+01 -.107989E+01 0.102282E+06 0.915427E-02
 133 0.156081E+03 0.329660E+03 0.000000E+00 0.290914E+03 -.545836E+01 -.118734E+01 0.102292E+06 0.914298E-02
 134 0.314943E+03 0.335425E+03 0.000000E+00 0.291988E+03 -.528317E+01 -.148414E+01 0.102296E+06 0.903894E-02
 135 0.493314E+03 0.341698E+03 0.000000E+00 0.293402E+03 -.493127E+01 -.191786E+01 0.102292E+06 0.887082E-02
 136 0.655738E+03 0.348139E+03 0.000000E+00 0.295012E+03 -.445224E+01 -.241868E+01 0.102283E+06 0.868012E-02
 137 0.779828E+03 0.354283E+03 0.000000E+00 0.296674E+03 -.389568E+01 -.291682E+01 0.102268E+06 0.850831E-02
 138 0.852593E+03 0.359575E+03 0.000000E+00 0.298245E+03 -.331116E+01 -.334245E+01 0.102247E+06 0.839690E-02
 139 0.867248E+03 0.363886E+03 0.000000E+00 0.299581E+03 -.274827E+01 -.362578E+01 0.102222E+06 0.838736E-02
 140 0.822474E+03 0.367488E+03 0.000000E+00 0.300565E+03 -.225040E+01 -.371500E+01 0.102192E+06 0.850673E-02
 141 0.722326E+03 0.370447E+03 0.000000E+00 0.301183E+03 -.183609E+01 -.363033E+01 0.102160E+06 0.872419E-02
 142 0.576565E+03 0.372488E+03 0.000000E+00 0.301447E+03 -.151767E+01 -.340999E+01 0.102129E+06 0.899445E-02
 143 0.402286E+03 0.373417E+03 0.000000E+00 0.301369E+03 -.130748E+01 -.309220E+01 0.102101E+06 0.927221E-02
 144 0.228876E+03 0.373171E+03 0.000000E+00 0.300960E+03 -.121786E+01 -.271518E+01 0.102078E+06 0.951221E-02
 145 0.955287E+02 0.371500E+03 0.000000E+00 0.300234E+03 -.126114E+01 -.231715E+01 0.102062E+06 0.966915E-02
 146 0.249715E+02 0.368070E+03 0.000000E+00 0.299216E+03 -.144091E+01 -.193101E+01 0.102056E+06 0.971143E-02
 147 0.297175E+01 0.363070E+03 0.000000E+00 0.297988E+03 -.172583E+01 -.156834E+01 0.102058E+06 0.966225E-02
 148 0.000000E+00 0.357618E+03 0.000000E+00 0.296648E+03 -.207580E+01 -.123539E+01 0.102069E+06 0.955848E-02
 149 0.000000E+00 0.353520E+03 0.000000E+00 0.295290E+03 -.245073E+01 -.938402E+00 0.102086E+06 0.943701E-02
 150 0.000000E+00 0.352028E+03 0.000000E+00 0.294013E+03 -.281054E+01 -.683640E+00 0.102109E+06 0.933470E-02
 151 0.000000E+00 0.352516E+03 0.000000E+00 0.292911E+03 -.311512E+01 -.477351E+00 0.102137E+06 0.928845E-02
 152 0.000000E+00 0.353144E+03 0.000000E+00 0.292070E+03 -.333259E+01 -.323301E+00 0.102168E+06 0.932360E-02
 153 0.000000E+00 0.353075E+03 0.000000E+00 0.291525E+03 -.346379E+01 -.215304E+00 0.102200E+06 0.941947E-02
 154 0.000000E+00 0.353225E+03 0.000000E+00 0.291297E+03 -.351780E+01 -.144686E+00 0.102232E+06 0.954384E-02
 155 0.915685E+01 0.355029E+03 0.000000E+00 0.291411E+03 -.350366E+01 -.102774E+00 0.102260E+06 0.966449E-02
 156 0.517360E+02 0.359202E+03 0.000000E+00 0.291888E+03 -.343042E+01 -.808962E-01 0.102282E+06 0.974921E-02
 157 0.154972E+03 0.365396E+03 0.000000E+00 0.292751E+03 -.330715E+01 -.703784E-01 0.102296E+06 0.976579E-02
 158 0.313530E+03 0.372677E+03 0.000000E+00 0.293998E+03 -.314267E+01 -.674148E-01 0.102300E+06 0.969480E-02
 159 0.491894E+03 0.380213E+03 0.000000E+00 0.295520E+03 -.294492E+01 -.876683E-01 0.102296E+06 0.956800E-02
 160 0.654470E+03 0.386946E+03 0.000000E+00 0.297184E+03 -.272160E+01 -.151669E+00 0.102283E+06 0.942995E-02
 161 0.778761E+03 0.390867E+03 0.000000E+00 0.298857E+03 -.248043E+01 -.279945E+00 0.102264E+06 0.932518E-02
 162 0.851723E+03 0.390435E+03 0.000000E+00 0.300405E+03 -.222911E+01 -.493029E+00 0.102239E+06 0.929826E-02
 163 0.866549E+03 0.387114E+03 0.000000E+00 0.301695E+03 -.197535E+01 -.811448E+00 0.102210E+06 0.939372E-02
 164 0.821900E+03 0.384438E+03 0.000000E+00 0.302616E+03 -.173001E+01 -.123890E+01 0.102179E+06 0.963874E-02
 165 0.721823E+03 0.384096E+03 0.000000E+00 0.303152E+03 -.151654E+01 -.171170E+01 0.102147E+06 0.999097E-02
 166 0.576082E+03 0.384697E+03 0.000000E+00 0.303309E+03 -.136157E+01 -.214936E+01 0.102115E+06 0.103907E-01
 167 0.401794E+03 0.384105E+03 0.000000E+00 0.303091E+03 -.129169E+01 -.247137E+01 0.102087E+06 0.107782E-01
 168 0.228415E+03 0.381291E+03 0.000000E+00 0.302506E+03 -.133352E+01 -.259723E+01 0.102064E+06 0.110937E-01
 169 0.952046E+02 0.376336E+03 0.000000E+00 0.301559E+03 -.151366E+01 -.244642E+01 0.102048E+06 0.112775E-01
 170 0.248324E+02 0.369830E+03 0.000000E+00 0.300275E+03 -.184356E+01 -.197285E+01 0.102040E+06 0.112891E-01
 171 0.294536E+01 0.362492E+03 0.000000E+00 0.298753E+03 -.227408E+01 -.126809E+01 0.102040E+06 0.111644E-01
 172 0.000000E+00 0.355357E+03 0.000000E+00 0.297110E+03 -.274090E+01 -.458102E+00 0.102046E+06 0.109585E-01
 173 0.000000E+00 0.350057E+03 0.000000E+00 0.295465E+03 -.317970E+01 0.331147E+00 0.102058E+06 0.107267E-01
 174 0.000000E+00 0.347839E+03 0.000000E+00 0.293934E+03 -.352618E+01 0.973685E+00 0.102073E+06 0.105239E-01
 175 0.000000E+00 0.348008E+03 0.000000E+00 0.292636E+03 -.371602E+01 0.134354E+01 0.102092E+06 0.104055E-01
 176 0.000000E+00 0.348537E+03 0.000000E+00 0.291672E+03 -.370003E+01 0.135396E+01 0.102111E+06 0.104095E-01
